search_term	match_term	match_type	gene	drug	interaction_types	sources	pmids
TP53, TRP53	TP53	Definite	TP53	CHEMBL260213	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	MANGOSTIN	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	MENADIONE	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	PRAMLINTIDE	""	CGI	""
TP53, TRP53	TP53	Definite	TP53	TRIFLOXYSTROBIN	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	CAULIBUGULONE D	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	FLUPHENAZINE	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	LONTUCIREV (REPLICATING ADENOVIRUS)	""	TTD	""
TP53, TRP53	TP53	Definite	TP53	CHEMBL337173	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	FLUOROURACIL	""	DTC|PharmGKB	""
TP53, TRP53	TP53	Definite	TP53	CHEMBL599100	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	MAPROTILINE	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	CHEMBL16685	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	TEBUFENPYRAD	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	WARFARIN	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	CHEMBL407501	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	CHEMBL429335	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	BROXYQUINOLINE	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	FANCHININ	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	CHEMBL408653	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	IODOQUINOL	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	NORDIHYDROGUAIARETIC ACID	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	CHEMBL1214407	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	RHODOMYRTOXIN B	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	OLVANIL	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	PHENANTHROLINE	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	CHEMBL329673	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	AZACITIDINE	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	SANGUINARIUM	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	IOXYNIL	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	BENZETHONIUM CHLORIDE	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	CHEMBL578890	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	CHEMBL405914	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	CHEMBL592123	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	LOPERAMIDE	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	BITHIONOL	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	3',4' DICHLOROBENZAMIL	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	CHEMBL591618	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	AZATHIOPRINE	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	CADMIUM ACETATE	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	VANOXERINE	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	CHEMBL242171	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	CHEMBL599088	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	N6-BENZYLADENOSINE	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	PYRITHIONE ZINC	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	7,8-DIHYDROXYFLAVONE	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	CHEMBL265686	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	FLAVANONE	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	CHEMBL444376	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	POTASSIUM DICHROMATE 	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	ALEXIDINE DIHYDROCHLORIDE	""	DTC	""
TP53, TRP53	TP53	Definite	TP53	FENTICLOR	""	DTC	""
EGFR	EGFR	Definite	EGFR	NERATINIB	inhibitor	TALC|TdgClinicalTrial|JAX-CKB|ChemblInteractions|GuideToPharmacology|PharmGKB|TTD	11255078|23022519|22594511|19339720|18784101|18681783|18316547|18003960|16467544|16377102|16257339|14990633|14990632|12648464|21325073|17085664|25931286|26206867|20479403|25948633
EGFR	EGFR	Definite	EGFR	OSIMERTINIB	inhibitor	MyCancerGenome|JAX-CKB|ChemblInteractions|CGI|COSMIC|CIViC|GuideToPharmacology|PharmGKB|TTD|FDA|OncoKB	25939061|28202511|27959700|26729184|26720284|25923549|24893891|27694386|27102076|24410791|27252416|27393507|27216193|27435396|25870145|26286086|28343545|26206867|25948633|28416483|26522274|32193290|31825714|31254668
EGFR	EGFR	Definite	EGFR	TAK-285	inhibitor	JAX-CKB|ChemblInteractions	23983820
EGFR	EGFR	Definite	EGFR	DURVALUMAB	""	JAX-CKB|CIViC	27225694|31086949
EGFR	EGFR	Definite	EGFR	CHEMBL188762	""	DTC	19969465
EGFR	EGFR	Definite	EGFR	MK-2206	""	JAX-CKB	26106072
EGFR	EGFR	Definite	EGFR	CISPLATIN	""	JAX-CKB|CIViC	23764753|27040853
EGFR	EGFR	Definite	EGFR	PIMASERTIB	""	JAX-CKB	23629727
EGFR	EGFR	Definite	EGFR	DOCETAXEL	""	PharmGKB	22285168|21783417
EGFR	EGFR	Definite	EGFR	DACOMITINIB	inhibitor	TALC|DTC|MyCancerGenome|TdgClinicalTrial|JAX-CKB|ChemblInteractions|CIViC|GuideToPharmacology|CancerCommons|MyCancerGenomeClinicalTrial|PharmGKB|TTD|FDA|OncoKB	23930994|21764376|18089823|25456362|25939761|26561558|26206867|27913578|28363995|24857124|28958502|21430269|26768165|23294134|9751783
EGFR	EGFR	Definite	EGFR	DIMETHYLCURCUMIN	""	DTC	25753330
EGFR	EGFR	Definite	EGFR	DEPATUXIZUMAB MAFODOTIN	""	JAX-CKB|TTD	26846818|24424355
EGFR	EGFR	Definite	EGFR	LAPATINIB	inhibitor|antagonist	TALC|DTC|TdgClinicalTrial|ClearityFoundationClinicalTrial|JAX-CKB|CGI|TEND|DoCM|CIViC|GuideToPharmacology|CancerCommons|PharmGKB|TTD|OncoKB	12214266|16894399|14751502|20110044|20658522|15374980|11752352|14633707|15163842|14737100|14967461|18803986|18408761|25305330|24355130|23917401|18199554|20215545|27595477|22885469|11255078|23022519|22594511|19339720|18784101|18681783|18316547|18003960|16467544|16377102|16257339|14990633|14990632|12648464
EGFR	EGFR	Definite	EGFR	CUDC-101	inhibitor	TALC|TdgClinicalTrial|JAX-CKB|ChemblInteractions|GuideToPharmacology|TTD	20388807
EGFR	EGFR	Definite	EGFR	AZD-3759	inhibitor	JAX-CKB	27928026
EGFR	EGFR	Definite	EGFR	CETUXIMAB	antagonist|inhibitor|antibody	TALC|ClearityFoundationBiomarkers|MyCancerGenome|TdgClinicalTrial|JAX-CKB|ChemblInteractions|CGI|TEND|DoCM|CIViC|GuideToPharmacology|CancerCommons|TTD|FDA	24934779|22270724|26888827|18003960|18794099|24653627|24894453|25623215|26059438|10480573|11408594|10628369|11431346|11752352|10601294|19455431|23948351|20022809|22285168|19692680|23816960|21670455|19096302|18303429|22452895|19692684|20573926|21783417|22452896|17332364|24065731|16258541|15737014|20033049|25923549|26515464|24623981|18227510|16912157|15728811|21531810|24658966|22215752|23816963|20068085|24893891|21430269|22588155|26720284|24729716|25668228|25923550|21194487|24636847|21233402|17653080|19147750|16707764|18089823|16043828|18458038|23242437|2302402|23945392|16204070|16187797|18199554|25157968|22753918|20479403|15118125|15329413|23102728|19922469|15118073|19671738|16115929|15710947|26619011|16011858|23578570|27102076|24063894|24813888|26341921|27149458|25948633|27251290|27207775|24141978|27312529|27216155|26843189|28287083|22152101|29196463
EGFR	EGFR	Definite	EGFR	PF-00477736	""	JAX-CKB	26140595
EGFR	EGFR	Definite	EGFR	ALCOHOL	""	NCI	10092515
EGFR	EGFR	Definite	EGFR	EVEROLIMUS	""	JAX-CKB	23629727
EGFR	EGFR	Definite	EGFR	AEE-788	inhibitor	MyCancerGenome|JAX-CKB|ChemblInteractions|GuideToPharmacology	19147750
EGFR	EGFR	Definite	EGFR	ERDAFITINIB	""	JAX-CKB	28341788
EGFR	EGFR	Definite	EGFR	CABOZANTINIB	""	JAX-CKB	27694386|27825638
EGFR	EGFR	Definite	EGFR	PEMETREXED	""	CIViC	24636847|31605797
EGFR	EGFR	Definite	EGFR	SONIDEGIB	""	JAX-CKB	26124204
EGFR	EGFR	Definite	EGFR	CURCUMIN	""	DTC	25753330
EGFR	EGFR	Definite	EGFR	BMS-690514	inhibitor	TALC|MyCancerGenome|JAX-CKB|ChemblInteractions|GuideToPharmacology|TTD	23490650
EGFR	EGFR	Definite	EGFR	GOLVATINIB	""	JAX-CKB	22789825
EGFR	EGFR	Definite	EGFR	SIROLIMUS	""	JAX-CKB|CGI|DoCM|CIViC	24934779|24813888|18089823|25157968
EGFR	EGFR	Definite	EGFR	FLUOROURACIL	""	PharmGKB	23816762
EGFR	EGFR	Definite	EGFR	IBRUTINIB	inhibitor	DTC|GuideToPharmacology	24915291
EGFR	EGFR	Definite	EGFR	LINSITINIB	""	JAX-CKB	26561558
EGFR	EGFR	Definite	EGFR	GANETESPIB	""	JAX-CKB	25077897
EGFR	EGFR	Definite	EGFR	SAVOLITINIB	""	JAX-CKB	27694386
EGFR	EGFR	Definite	EGFR	BOSUTINIB	""	JAX-CKB	28416483
EGFR	EGFR	Definite	EGFR	CEP-11981	""	DTC	22148921
EGFR	EGFR	Definite	EGFR	ERLOTINIB	antagonist|inhibitor	TALC|DTC|ClearityFoundationBiomarkers|MyCancerGenome|TdgClinicalTrial|ClearityFoundationClinicalTrial|JAX-CKB|CGI|TEND|DoCM|COSMIC|CIViC|GuideToPharmacology|CancerCommons|PharmGKB|TTD|FDA|OncoKB	27694386|24410791|26341921|23917401|24868098|27468240|28408243|26324372|26720423|25870087|27913578|27102076|27760111|24470557|19010870|27793840|27216155|27207775|22190593|20942962|26286086|28089594|19015641|27825638|17177598|18981003|25077897|24353160|25573954|23344264|19147750|26106072|25931286|28343545|26206867|17349580|19455431|23948351|20022809|22285168|19692680|23816960|21670455|19096302|18303429|22452895|19692684|20573926|21783417|22452896|17332364|24065731|16258541|15737014|20033049|25923549|26515464|24623981|18227510|16912157|15728811|21531810|24658966|22215752|23816963|20068085|24893891|21430269|22588155|26720284|24729716|25668228|25923550|21194487|24636847|21233402|17653080|16707764|16043828|18458038|23242437|2302402|23945392|16204070|24894453|16187797|18199554|25157968|22753918|20479403|15118125|15329413|23102728|19922469|15118073|19671738|16115929|15710947|26619011|16011858|12814826|12840797|12498017|12820772|11752352|12517254|29290255|26773740|17085664|25521405|21969500|21258250|22901364|16282176|27664271|20826716|26124334|26768165|16818686|27304188|23470965|17877814|24457318|24736073|19969465|24565969|26490356|22982650|22760226|21921847|19589612|19381876|18992959|18652519|18349398|18309947|17285735|17020982|15217965|11255078|23022519|22594511|19339720|18784101|18681783|18316547|18003960|16467544|16377102|16257339|14990633|14990632|12648464|21841502|15310767|16014883|32193290|28874593|25179728
EGFR	EGFR	Definite	EGFR	DEPATUXIZUMAB	antibody	MyCancerGenome|JAX-CKB|TTD	25895099
EGFR	EGFR	Definite	EGFR	CHEMBL3397300	inhibitor	TALC|JAX-CKB|MyCancerGenomeClinicalTrial	27836716|27780853
EGFR	EGFR	Definite	EGFR	TRASTUZUMAB	""	TEND	11752352
EGFR	EGFR	Definite	EGFR	ALOE-EMODIN	""	DTC	16275083
EGFR	EGFR	Definite	EGFR	BEVACIZUMAB	""	JAX-CKB	28408243
EGFR	EGFR	Definite	EGFR	ABIVERTINIB MALEATE	""	JAX-CKB	27573423
EGFR	EGFR	Definite	EGFR	DASATINIB	""	JAX-CKB	28416483
EGFR	EGFR	Definite	EGFR	NECITUMUMAB	antagonist|inhibitor|antibody	TALC|MyCancerGenome|TdgClinicalTrial|ChemblInteractions|GuideToPharmacology|TTD	20197484
EGFR	EGFR	Definite	EGFR	NIMOTUZUMAB	antibody	TALC|MyCancerGenome|TdgClinicalTrial|JAX-CKB|CGI	25185971
EGFR	EGFR	Definite	EGFR	SARACATINIB	""	JAX-CKB	28416483
EGFR	EGFR	Definite	EGFR	PELITINIB	inhibitor	TALC|MyCancerGenome|JAX-CKB|ChemblInteractions|GuideToPharmacology|TTD	16710023|16364494
EGFR	EGFR	Definite	EGFR	PEMBROLIZUMAB	""	JAX-CKB|CIViC|PharmGKB|FDA	27225694|31086949
EGFR	EGFR	Definite	EGFR	SUNITINIB	""	JAX-CKB	27149458
EGFR	EGFR	Definite	EGFR	DACTOLISIB	""	JAX-CKB	24939055|23629727
EGFR	EGFR	Definite	EGFR	REGORAFENIB	""	JAX-CKB|PharmGKB	23629727
EGFR	EGFR	Definite	EGFR	AC-480	inhibitor	TALC|DTC|MyCancerGenome|TdgClinicalTrial|JAX-CKB|ChemblInteractions|GuideToPharmacology|TTD	19821562|21576284
EGFR	EGFR	Definite	EGFR	JNJ-61186372	antibody	JAX-CKB|GuideToPharmacology	27216193
EGFR	EGFR	Definite	EGFR	BUPARLISIB	""	JAX-CKB	28416483
EGFR	EGFR	Definite	EGFR	CRIZOTINIB	""	JAX-CKB|CIViC	27393507|27283993|27595477|21791641
EGFR	EGFR	Definite	EGFR	TEGAFUR	""	PharmGKB	22486600
EGFR	EGFR	Definite	EGFR	ENCORAFENIB	""	JAX-CKB	27312529
EGFR	EGFR	Definite	EGFR	BMS-754807	""	JAX-CKB	26561558
EGFR	EGFR	Definite	EGFR	CANERTINIB	inhibitor	DTC|MyCancerGenome|CIViC|GuideToPharmacology|TTD	23930994|18408761
EGFR	EGFR	Definite	EGFR	TYRPHOSTIN AG-1478	""	DTC	21718029
EGFR	EGFR	Definite	EGFR	TALAZOPARIB	""	CIViC	31852834
EGFR	EGFR	Definite	EGFR	PACRITINIB	""	CIViC	32226941
EGFR	EGFR	Definite	EGFR	ZALUTUMUMAB	antagonist|antibody	TALC|TdgClinicalTrial|ChemblInteractions|TTD	15383606
EGFR	EGFR	Definite	EGFR	TARLOXOTINIB	inhibitor	GuideToPharmacology	""
EGFR	EGFR	Definite	EGFR	DULIGOTUZUMAB	antibody	MyCancerGenome|TTD	""
EGFR	EGFR	Definite	EGFR	TUCATINIB	inhibitor	GuideToPharmacology	""
EGFR	EGFR	Definite	EGFR	GO-6976	""	DTC	""
EGFR	EGFR	Definite	EGFR	ERLOTINIB HYDROCHLORIDE	inhibitor	ChemblInteractions	""
EGFR	EGFR	Definite	EGFR	OSIMERTINIB MESYLATE	inhibitor	ChemblInteractions	""
EGFR	EGFR	Definite	EGFR	AZD-1152-HQPA	""	DTC	""
EGFR	EGFR	Definite	EGFR	NAZARTINIB	inhibitor	GuideToPharmacology	""
EGFR	EGFR	Definite	EGFR	MAVELERTINIB	inhibitor	GuideToPharmacology	""
EGFR	EGFR	Definite	EGFR	FUTUXIMAB	""	TTD	""
EGFR	EGFR	Definite	EGFR	RAMUCIRUMAB	""	PharmGKB|FDA	""
EGFR	EGFR	Definite	EGFR	MATUZUMAB	inhibitor	ChemblInteractions|TTD	""
EGFR	EGFR	Definite	EGFR	DOVITINIB	inhibitor	GuideToPharmacology	""
EGFR	EGFR	Definite	EGFR	VARLITINIB	inhibitor	TdgClinicalTrial|ChemblInteractions|TTD	""
EGFR	EGFR	Definite	EGFR	TOZASERTIB	""	DTC	""
EGFR	EGFR	Definite	EGFR	CHEMBL1951415	inhibitor	GuideToPharmacology	""
EGFR	EGFR	Definite	EGFR	RG-7160	antagonist	ChemblInteractions	""
EGFR	EGFR	Definite	EGFR	STAUROSPORINE	""	DTC	""
EGFR	EGFR	Definite	EGFR	NAQUOTINIB	inhibitor	JAX-CKB|GuideToPharmacology|TTD	""
EGFR	EGFR	Definite	EGFR	VATALANIB	""	TTD	""
EGFR	EGFR	Definite	EGFR	RG-1530	""	DTC	""
EGFR	EGFR	Definite	EGFR	CANERTINIB DIHYDROCHLORIDE	inhibitor	ChemblInteractions	""
EGFR	EGFR	Definite	EGFR	POZIOTINIB	inhibitor	JAX-CKB|ChemblInteractions|GuideToPharmacology|MyCancerGenomeClinicalTrial|OncoKB	""
EGFR	EGFR	Definite	EGFR	PD-0166285	inhibitor	ChemblInteractions	""
EGFR	EGFR	Definite	EGFR	PYROTINIB	inhibitor	ChemblInteractions|GuideToPharmacology	""
EGFR	EGFR	Definite	EGFR	MLN-8054	""	DTC	""
EGFR	EGFR	Definite	EGFR	ABIVERTINIB	inhibitor	GuideToPharmacology	""
EGFR	EGFR	Definite	EGFR	NITROGLYCERIN	""	TTD	""
EGFR	EGFR	Definite	EGFR	ALISERTIB	""	DTC	""
EGFR	EGFR	Definite	EGFR	ROGARATINIB	""	TTD	""
EGFR	EGFR	Definite	EGFR	MAB-425	inhibitor	ChemblInteractions	""
EGFR	EGFR	Definite	EGFR	MDX-447	""	ChemblInteractions	""
EGFR	EGFR	Definite	EGFR	AFATINIB DIMALEATE	inhibitor	ChemblInteractions	""
EGFR	EGFR	Definite	EGFR	ALLITINIB	inhibitor	ChemblInteractions|GuideToPharmacology|TTD	""
EGFR	EGFR	Definite	EGFR	FALNIDAMOL	inhibitor	ChemblInteractions|GuideToPharmacology|TTD	""
EGFR	EGFR	Definite	EGFR	CAPMATINIB	""	JAX-CKB	28783719
EGFR	EGFR	Definite	EGFR	CHEMBL1077773	""	DTC	19601607
EGFR	EGFR	Definite	EGFR	GEFITINIB	antagonist|inhibitor	TALC|DTC|ClearityFoundationBiomarkers|MyCancerGenome|TdgClinicalTrial|JAX-CKB|ChemblInteractions|CGI|TEND|DoCM|COSMIC|CIViC|GuideToPharmacology|MyCancerGenomeClinicalTrial|PharmGKB|TTD|FDA|OncoKB	26490356|22760226|22581822|22370314|22237259|22215752|21921847|21900837|21233402|20573926|20038723|20022809|19692680|19589612|19473722|19381876|19201048|18992959|18000659|17597605|17473659|17429313|17375033|17317677|17285735|17192902|17085664|17020982|16956694|16912157|16865253|16258541|16204011|16203769|16115929|15897572|15118073|11255078|23022519|22594511|19339720|18784101|18681783|18316547|18003960|16467544|16377102|16257339|14990633|14990632|12648464|19969465|23993328|20151670|24755888|21531810|15329413|21258250|22901364|12748244|16282176|16707605|27664271|20826716|26124334|16818686|16730237|27304188|23470965|18227510|15728811|19147750|18509184|15118125|24457318|24736073|22789825|17463250|24533047|24410791|25870145|15737014|22263058|26936917|23542356|24165158|27612490|26124204|27468240|22997455|27312529|25964297|28089594|20942962|25948633|18981003|27793840|24353160|23344264|22323597|27196752|23980091|25573954|24874286|21422421|25931286|26561558|26206867|17349580|11585753|11522647|10815932|11673690|11566608|11752352|21274259|22261807|18386816|31605797|25179728|19020901
EGFR	EGFR	Definite	EGFR	AFATINIB	inhibitor	TALC|DTC|MyCancerGenome|TdgClinicalTrial|JAX-CKB|CGI|DoCM|COSMIC|CIViC|GuideToPharmacology|MyCancerGenomeClinicalTrial|PharmGKB|FDA|OncoKB	25611025|11255078|23022519|22594511|19339720|18784101|18681783|18316547|18003960|16467544|16377102|16257339|14990633|14990632|12648464|19455431|23948351|20022809|22285168|19692680|23816960|21670455|19096302|18303429|22452895|19692684|20573926|21783417|22452896|17332364|24065731|16258541|15737014|20033049|25923549|26515464|24623981|18227510|16912157|15728811|21531810|24658966|22215752|23816963|20068085|24893891|21430269|22588155|26720284|24729716|25668228|25923550|21194487|24636847|21233402|17653080|19147750|16707764|16043828|18458038|23242437|2302402|23945392|16204070|24894453|16187797|18199554|25157968|22753918|20479403|15118125|15329413|23102728|19922469|15118073|19671738|16115929|15710947|26619011|16011858|26051236|27083334|25589191|24035188|27304188|23982599|24439929|23930994|24565969|27694386|27102076|23991291|25870145|24813888|25077897|26341921|28145866|26862733|22190593|21617858|25589492|25964297|27207775|25559287|27044931|26286086|26206867|23344264|17349580|27913578|25948633|24353160|28363995|26354527|24790411|32226941|32193290
EGFR	EGFR	Definite	EGFR	GRACILIN J	""	DTC	19601607
EGFR	EGFR	Definite	EGFR	MP-412	inhibitor	TdgClinicalTrial|JAX-CKB|ChemblInteractions	17888033
EGFR	EGFR	Definite	EGFR	DECITABINE	""	JAX-CKB	24874286
EGFR	EGFR	Definite	EGFR	GEDATOLISIB	""	JAX-CKB	21325073|19238632|16731747
EGFR	EGFR	Definite	EGFR	ATEZOLIZUMAB	""	JAX-CKB|CIViC|PharmGKB|FDA	27225694|31086949
EGFR	EGFR	Definite	EGFR	CHEMBL285063	""	DTC	17334377|23988354|10346932|10592235
EGFR	EGFR	Definite	EGFR	VEMURAFENIB	""	JAX-CKB	27312529
EGFR	EGFR	Definite	EGFR	CHEMBL1765740	""	JAX-CKB	28416483
EGFR	EGFR	Definite	EGFR	YUANHUADINE	""	DTC	21916433
EGFR	EGFR	Definite	EGFR	PANITUMUMAB	suppressor|antibody|inhibitor	TALC|ClearityFoundationBiomarkers|MyCancerGenome|TdgClinicalTrial|JAX-CKB|ChemblInteractions|CGI|TEND|DoCM|CIViC|GuideToPharmacology|PharmGKB|TTD|FDA	22270724|11894013|16857825|11255078|20481659|18343240|18503402|14967460|17355997|20623992|11752352|16012181|12620146|23959273|23022519|22594511|19339720|18784101|18681783|18316547|18003960|16467544|16377102|16257339|14990633|14990632|12648464|27312529|17664472|26843189|26888827|24653627|28287083|29196463
EGFR	EGFR	Definite	EGFR	VANDETANIB	inhibitor	TALC|ClearityFoundationBiomarkers|MyCancerGenome|TdgClinicalTrial|ClearityFoundationClinicalTrial|JAX-CKB|ChemblInteractions|GuideToPharmacology|MyCancerGenomeClinicalTrial|PharmGKB|TTD	25910950|11255078|23022519|22594511|19339720|18784101|18681783|18316547|18003960|16467544|16377102|16257339|14990633|14990632|12648464
EGFR	EGFR	Definite	EGFR	IMGATUZUMAB	antibody	TALC|MyCancerGenome|JAX-CKB	23209031
EGFR	EGFR	Definite	EGFR	IMATINIB	""	JAX-CKB|PharmGKB	22323597|28762371
EGFR	EGFR	Definite	EGFR	TRAMETINIB	""	JAX-CKB	28783719|27312529|26582713|26036643
EGFR	EGFR	Definite	EGFR	RINDOPEPIMUT	""	TdgClinicalTrial|CIViC|TTD	25586468
EGFR	EGFR	Definite	EGFR	ROCILETINIB	inhibitor	MyCancerGenome|ChemblInteractions|CGI|CIViC|GuideToPharmacology|TTD	28202511|24065731|25923550
EGFR	EGFR	Definite	EGFR	ETOPOSIDE	""	JAX-CKB	27216155
EGFR	EGFR	Definite	EGFR	CHEMBL29197	""	DTC	20095624
EGFR	EGFR	Definite	EGFR	CHEMBL472212	""	JAX-CKB	27793840
EGFR	EGFR	Definite	EGFR	NIVOLUMAB	""	JAX-CKB|CIViC|PharmGKB|FDA	27225694|28407039|31086949
EGFR	EGFR	Definite	EGFR	SAPITINIB	inhibitor	TALC|MyCancerGenome|JAX-CKB|ChemblInteractions|GuideToPharmacology	24886365|20145185
EGFR	EGFR	Definite	EGFR	SORAFENIB	""	DTC|JAX-CKB|TTD	23629727|26743856|24166906|26318998
EGFR	EGFR	Definite	EGFR	TESEVATINIB	inhibitor	TALC|MyCancerGenome|TdgClinicalTrial|JAX-CKB|ChemblInteractions|GuideToPharmacology	22722787
EGFR	EGFR	Definite	EGFR	LIFIRAFENIB	inhibitor	JAX-CKB|GuideToPharmacology	26208524
EGFR	EGFR	Definite	EGFR	DABRAFENIB	""	JAX-CKB	27312529
EGFR	EGFR	Definite	EGFR	PLUMBAGIN	""	DTC	24355130
EGFR	EGFR	Definite	EGFR	PACLITAXEL	""	JAX-CKB|CIViC|PharmGKB	24886365|22581822|22370314|22285168|21900837|21783417|20573926|20022809|19692680|22139083
EGFR	EGFR	Definite	EGFR	PHA-665752	""	JAX-CKB	23542356|24165158|26124204
EGFR	EGFR	Definite	EGFR	TEMOZOLOMIDE	""	JAX-CKB	25910950|26846818
EGFR	EGFR	Definite	EGFR	CARBOPLATIN	""	CIViC|PharmGKB	22581822|22370314|22285168|21900837|21783417|20573926|20022809|19692680|22139083
EGFR	EGFR	Definite	EGFR	AMLEXANOX	""	JAX-CKB	27287717
EGFR	EGFR	Definite	EGFR	PKI-166	inhibitor	DTC|ChemblInteractions	22018877
EGFR	EGFR	Definite	EGFR	GRACILIN A	""	DTC	19601607
EGFR	EGFR	Definite	EGFR	TEMSIROLIMUS	""	JAX-CKB	24470557
EGFR	EGFR	Definite	EGFR	LIDOCAINE	antagonist	TdgClinicalTrial	16551906
EGFR	EGFR	Definite	EGFR	PONATINIB	""	JAX-CKB	22238366
EGFR	EGFR	Definite	EGFR	CHEMBL1078000	""	DTC	19601607
EGFR	EGFR	Definite	EGFR	GEMCITABINE	""	PharmGKB	22285168|21783417
EGFR	EGFR	Definite	EGFR	ICOTINIB	inhibitor|antagonist	TALC|MyCancerGenome|JAX-CKB|GuideToPharmacology|MyCancerGenomeClinicalTrial	24533047|27468240|2394835|25261231|24438614|23372346
EGFR	EGFR	Definite	EGFR	METHYLCURCUMIN	""	DTC	25753330
EGFR	EGFR	Definite	EGFR	GELDANAMYCIN	""	PharmGKB	18652519
EGFR	EGFR	Definite	EGFR	IRINOTECAN	""	JAX-CKB	25185971|23209031
EGFR	EGFR	Definite	EGFR	SELUMETINIB	""	JAX-CKB	24939055|28416483|25870145|27287717|27312529
EGFR	EGFR	Definite	EGFR	RIBAVIRIN	""	PharmGKB	28703131
EGFR	EGFR	Definite	EGFR	SB-202190	""	DTC	22951114
EGFR	EGFR	Definite	EGFR	S-222611	inhibitor	JAX-CKB|ChemblInteractions|TTD	24837299|25434923
EGFR	EGFR	Definite	EGFR	CHEMBL1358137	""	DTC	22944332
EGFR	EGFR	Definite	EGFR	LEUCOVORIN	""	PharmGKB	22486600
EGFR	EGFR	Definite	EGFR	AVELUMAB	""	CIViC	31086949
EGFR	EGFR	Definite	EGFR	BRIGATINIB	inhibitor	ChemblInteractions|CIViC|GuideToPharmacology	28287083|28597393|25888090|23239810
EGFR	EGFR	Definite	EGFR	OLMUTINIB	antagonist|inhibitor	JAX-CKB|ChemblInteractions|CGI|GuideToPharmacology	26898616
EGFR	EGFR	Definite	EGFR	TAE-684	""	DTC	""
EGFR	EGFR	Definite	EGFR	THELIATINIB	inhibitor	ChemblInteractions	""
EGFR	EGFR	Definite	EGFR	R-406	""	DTC	""
EGFR	EGFR	Definite	EGFR	ILORASERTIB	""	DTC	""
EGFR	EGFR	Definite	EGFR	ORANTINIB	inhibitor	GuideToPharmacology	""
EGFR	EGFR	Definite	EGFR	DORAMAPIMOD	""	DTC	""
EGFR	EGFR	Definite	EGFR	CETUXIMAB SAROTALOCAN	""	TTD	""
EGFR	EGFR	Definite	EGFR	LAPATINIB DITOSYLATE	inhibitor	ChemblInteractions	""
EGFR	EGFR	Definite	EGFR	CENISERTIB	""	DTC	""
EGFR	EGFR	Definite	EGFR	SIMOTINIB	inhibitor	ChemblInteractions	""
EGFR	EGFR	Definite	EGFR	LY-3164530	""	TTD	""
EGFR	EGFR	Definite	EGFR	ALFLUTINIB	inhibitor	GuideToPharmacology	""
EGFR	EGFR	Definite	EGFR	GLESATINIB	""	JAX-CKB	""
EGFR	EGFR	Definite	EGFR	PUQUITINIB	inhibitor	ChemblInteractions	""
EGFR	EGFR	Definite	EGFR	CEP-32496	inhibitor	ChemblInteractions	""
EGFR	EGFR	Definite	EGFR	SOTRASTAURIN	""	DTC	""
EGFR	EGFR	Definite	EGFR	GW843682X	""	DTC	""
EGFR	EGFR	Definite	EGFR	JNJ-26483327	inhibitor	ChemblInteractions|TTD	""
